ANO_EJE,REGION,TIPO_GOBIERNO,TIPO_GOBIERNO_NOMBRE,SECTOR,SECTOR_NOMBRE,PLIEGO,PLIEGO_NOMBRE,SEC_EJEC,EJECUTORA,EJECUTORA_NOMBRE,ALMACEN,SEC_ALMACEN,NOMBRE_ALMACEN,TIPO_TRANSAC,NOMBRE_TIPO_TRANSACCION,NRO_MOVIMTO,NRO_ORDEN,PROVEEDOR,NOMBRE_PROVEEDOR,OBSERVACION,FECHA_MOVIMTO,MES_MOVIMTO,NOMBRE_MES,TIPO_USO,NRO_GUIA,NRO_FACTURA,ESTADO_KARDEX,FECHA_REG,DOCUM_CONFIRMA,FECHA_CONFIRMA,GLOSA,TIPO_BIEN,GRUPO_BIEN,NOMBRE_GRUPO,CLASE_BIEN,NOMBRE_CLASE,FAMILIA_BIEN,NOMBRE_FAMILIA,ITEM_BIEN,NOMBRE_ITEM,UNIDAD_MEDIDA,UNIDAD_MEDIDA_DESC,MARCA,NOMBRE_MARCA,CANT_ARTICULO,PRECIO_UNIT,VALOR_TOTAL
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,4,ALMACEN 07 DONACIONES,4,NEA - DONACION,7,0,0,DIRECC.GRAL.DE GESTION DE RIESGO DE DESAST.Y DEF.NAC. EN SALUD,EQUIPOS DE PROTECCION PERSONAL POR EL HEJCU POR INTRUDUCC.DEL CORONAVIRUS 2019-nCoV,07-AUG-20,8,AGOSTO,C,007-2020,507-2020,CON CONFORMIDAD,11-SEP-20,07-2020,07-AUG-20,DIGERD,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,28,GUANTES PARA EXAMEN DESCARTABLES (NO QUIRÚRGICOS),128,GUANTE PARA EXAMEN DE NITRILO TALLA S,112,UNIDAD,328,SIN MARCA,1000.0,0.78,780.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,4,ALMACEN 07 DONACIONES,4,NEA - DONACION,7,0,0,DIRECC.GRAL.DE GESTION DE RIESGO DE DESAST.Y DEF.NAC. EN SALUD,EQUIPOS DE PROTECCION PERSONAL POR EL HEJCU POR INTRUDUCC.DEL CORONAVIRUS 2019-nCoV,07-AUG-20,8,AGOSTO,C,007-2020,507-2020,CON CONFORMIDAD,11-SEP-20,07-2020,07-AUG-20,DIGERD,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,28,GUANTES PARA EXAMEN DESCARTABLES (NO QUIRÚRGICOS),129,GUANTE  PARA EXAMEN DE NITRILO TALLA M,112,UNIDAD,328,SIN MARCA,500.0,0.78,390.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,4,ALMACEN 07 DONACIONES,4,NEA - DONACION,7,0,0,DIRECC.GRAL.DE GESTION DE RIESGO DE DESAST.Y DEF.NAC. EN SALUD,EQUIPOS DE PROTECCION PERSONAL POR EL HEJCU POR INTRUDUCC.DEL CORONAVIRUS 2019-nCoV,07-AUG-20,8,AGOSTO,C,007-2020,507-2020,CON CONFORMIDAD,11-SEP-20,07-2020,07-AUG-20,DIGERD,B,80,"SEGURIDAD: REPUESTOS, ACCESORIOS Y PROTECTORES",50,INDUMENTARIA Y PROTECTORES PARA PERSONAS,3,MASCARILLAS Y PROTECTORES DE SEGURIDAD,122,PROTECTOR FACIAL CON VISOR ,112,UNIDAD,328,SIN MARCA,200.0,11.5,2300.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,4,ALMACEN 07 DONACIONES,4,NEA - DONACION,7,0,0,DIRECC.GRAL.DE GESTION DE RIESGO DE DESAST.Y DEF.NAC. EN SALUD,EQUIPOS DE PROTECCION PERSONAL POR EL HEJCU POR INTRUDUCC.DEL CORONAVIRUS 2019-nCoV,07-AUG-20,8,AGOSTO,C,007-2020,507-2020,CON CONFORMIDAD,11-SEP-20,07-2020,07-AUG-20,DIGERD,B,13,"ASEO, LIMPIEZA Y TOCADOR  :   REPUESTOS, ACCESORIOS, ÚTILES Y MATERIALES",92,TOCADOR Y COSMETOLOGÍA: MATERIALES,10,JABONES PARA MANOS Y CUERPO,52,JABON GERMICIDA LIQUIDO X 500 mL,112,UNIDAD,328,SIN MARCA,40.0,9.0,360.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,0,ALMACEN 01 CENTRAL,4,NEA - DONACION,4,0,0,SERVICIOS DE SALUD GUADALUPE S.A.C.,RESOLUCION ADMVA. Nº027-2020-OEA-HEJCU,30-SEP-20,9,SEPTIEMBRE,C,004-2020,027-2020-OEA,CON CONFORMIDAD,12-OCT-20,004-2020,30-SEP-20,SERVICIOS DE SALUD GUADALUPE S.A.C.,B,53,HOSPITALIZACIÓN,22,EQUIPO DE HOSPITALIZACIÓN ,812,ASPIRADORA DE SECRECIONES,9,ASPIRADORA DE SECRECIONES,112,UNIDAD,328,SIN MARCA,1.0,1400.0,1400.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,0,ALMACEN 01 CENTRAL,4,NEA - DONACION,4,0,0,SERVICIOS DE SALUD GUADALUPE S.A.C.,RESOLUCION ADMVA. Nº027-2020-OEA-HEJCU,30-SEP-20,9,SEPTIEMBRE,C,004-2020,027-2020-OEA,CON CONFORMIDAD,12-OCT-20,004-2020,30-SEP-20,SERVICIOS DE SALUD GUADALUPE S.A.C.,B,53,HOSPITALIZACIÓN,22,EQUIPO DE HOSPITALIZACIÓN ,1264,CAMA ELÉCTRICA HOSPITALARIA,1,CAMA ELECTRICA HOSPITALARIA,112,UNIDAD,328,SIN MARCA,1.0,6480.0,6480.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,4,ALMACEN 07 DONACIONES,4,NEA - DONACION,8,0,0,DIRECC.GRAL.GESTION DE RIESGOS DE DESASTRES Y DEF. NACIONAL EN SALUD,ACTA Nº542-2020-PPFFDDMM-DIGERD,30-SEP-20,9,SEPTIEMBRE,C,008-2020,ACTA 542-2020,CON CONFORMIDAD,12-OCT-20,08-2020,30-SEP-20,DIRECC.GRAL DE GESTION DE RIESGO DE DESASTRES Y DEF.NACIONAL EN SALUD,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",55,"VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN",1,ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE,719,MANDILON DESCARTABLE TALLA L,112,UNIDAD,328,SIN MARCA,300.0,9.0,2700.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,4,ALMACEN 07 DONACIONES,4,NEA - DONACION,8,0,0,DIRECC.GRAL.GESTION DE RIESGOS DE DESASTRES Y DEF. NACIONAL EN SALUD,ACTA Nº542-2020-PPFFDDMM-DIGERD,30-SEP-20,9,SEPTIEMBRE,C,008-2020,ACTA 542-2020,CON CONFORMIDAD,12-OCT-20,08-2020,30-SEP-20,DIRECC.GRAL DE GESTION DE RIESGO DE DESASTRES Y DEF.NACIONAL EN SALUD,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",55,"VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN",1,ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE,135,BOTA DESCARTABLE CUBRE CALZADO PARA CIRUJANO ,353,PAR,328,SIN MARCA,300.0,2.5,750.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,4,ALMACEN 07 DONACIONES,4,NEA - DONACION,8,0,0,DIRECC.GRAL.GESTION DE RIESGOS DE DESASTRES Y DEF. NACIONAL EN SALUD,ACTA Nº542-2020-PPFFDDMM-DIGERD,30-SEP-20,9,SEPTIEMBRE,C,008-2020,ACTA 542-2020,CON CONFORMIDAD,12-OCT-20,08-2020,30-SEP-20,DIRECC.GRAL DE GESTION DE RIESGO DE DESASTRES Y DEF.NACIONAL EN SALUD,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",55,"VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN",1,ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE,1318,CHAQUETA DESCARTABLE TALLA L,112,UNIDAD,328,SIN MARCA,150.0,8.75,1312.5
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,4,ALMACEN 07 DONACIONES,4,NEA - DONACION,8,0,0,DIRECC.GRAL.GESTION DE RIESGOS DE DESASTRES Y DEF. NACIONAL EN SALUD,ACTA Nº542-2020-PPFFDDMM-DIGERD,30-SEP-20,9,SEPTIEMBRE,C,008-2020,ACTA 542-2020,CON CONFORMIDAD,12-OCT-20,08-2020,30-SEP-20,DIRECC.GRAL DE GESTION DE RIESGO DE DESASTRES Y DEF.NACIONAL EN SALUD,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",55,"VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN",1,ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE,1452,CHAQUETA DESCARTABLE TALLA M,112,UNIDAD,328,SIN MARCA,150.0,8.75,1312.5
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,4,ALMACEN 07 DONACIONES,4,NEA - DONACION,8,0,0,DIRECC.GRAL.GESTION DE RIESGOS DE DESASTRES Y DEF. NACIONAL EN SALUD,ACTA Nº542-2020-PPFFDDMM-DIGERD,30-SEP-20,9,SEPTIEMBRE,C,008-2020,ACTA 542-2020,CON CONFORMIDAD,12-OCT-20,08-2020,30-SEP-20,DIRECC.GRAL DE GESTION DE RIESGO DE DESASTRES Y DEF.NACIONAL EN SALUD,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",55,"VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN",1,ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE,1394,CHAQUETA DESCARTABLE TALLA XL,112,UNIDAD,328,SIN MARCA,150.0,8.75,1312.5
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,4,ALMACEN 07 DONACIONES,4,NEA - DONACION,8,0,0,DIRECC.GRAL.GESTION DE RIESGOS DE DESASTRES Y DEF. NACIONAL EN SALUD,ACTA Nº542-2020-PPFFDDMM-DIGERD,30-SEP-20,9,SEPTIEMBRE,C,008-2020,ACTA 542-2020,CON CONFORMIDAD,12-OCT-20,08-2020,30-SEP-20,DIRECC.GRAL DE GESTION DE RIESGO DE DESASTRES Y DEF.NACIONAL EN SALUD,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",55,"VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN",1,ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE,1271,PANTALÓN DESCARTABLE TALLA XL,112,UNIDAD,328,SIN MARCA,150.0,8.75,1312.5
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,4,ALMACEN 07 DONACIONES,4,NEA - DONACION,8,0,0,DIRECC.GRAL.GESTION DE RIESGOS DE DESASTRES Y DEF. NACIONAL EN SALUD,ACTA Nº542-2020-PPFFDDMM-DIGERD,30-SEP-20,9,SEPTIEMBRE,C,008-2020,ACTA 542-2020,CON CONFORMIDAD,12-OCT-20,08-2020,30-SEP-20,DIRECC.GRAL DE GESTION DE RIESGO DE DESASTRES Y DEF.NACIONAL EN SALUD,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",55,"VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN",1,ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE,1268,PANTALÓN DESCARTABLE TALLA L,112,UNIDAD,328,SIN MARCA,150.0,8.75,1312.5
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,4,ALMACEN 07 DONACIONES,4,NEA - DONACION,8,0,0,DIRECC.GRAL.GESTION DE RIESGOS DE DESASTRES Y DEF. NACIONAL EN SALUD,ACTA Nº542-2020-PPFFDDMM-DIGERD,30-SEP-20,9,SEPTIEMBRE,C,008-2020,ACTA 542-2020,CON CONFORMIDAD,12-OCT-20,08-2020,30-SEP-20,DIRECC.GRAL DE GESTION DE RIESGO DE DESASTRES Y DEF.NACIONAL EN SALUD,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",55,"VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN",1,ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE,1270,PANTALÓN DESCARTABLE TALLA M,112,UNIDAD,328,SIN MARCA,150.0,8.75,1312.5
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,4,ALMACEN 07 DONACIONES,4,NEA - DONACION,8,0,0,DIRECC.GRAL.GESTION DE RIESGOS DE DESASTRES Y DEF. NACIONAL EN SALUD,ACTA Nº542-2020-PPFFDDMM-DIGERD,30-SEP-20,9,SEPTIEMBRE,C,008-2020,ACTA 542-2020,CON CONFORMIDAD,12-OCT-20,08-2020,30-SEP-20,DIRECC.GRAL DE GESTION DE RIESGO DE DESASTRES Y DEF.NACIONAL EN SALUD,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,28,GUANTES PARA EXAMEN DESCARTABLES (NO QUIRÚRGICOS),128,GUANTE PARA EXAMEN DE NITRILO TALLA S,112,UNIDAD,328,SIN MARCA,500.0,0.78,390.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,4,ALMACEN 07 DONACIONES,4,NEA - DONACION,8,0,0,DIRECC.GRAL.GESTION DE RIESGOS DE DESASTRES Y DEF. NACIONAL EN SALUD,ACTA Nº542-2020-PPFFDDMM-DIGERD,30-SEP-20,9,SEPTIEMBRE,C,008-2020,ACTA 542-2020,CON CONFORMIDAD,12-OCT-20,08-2020,30-SEP-20,DIRECC.GRAL DE GESTION DE RIESGO DE DESASTRES Y DEF.NACIONAL EN SALUD,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,28,GUANTES PARA EXAMEN DESCARTABLES (NO QUIRÚRGICOS),130,GUANTE PARA EXAMEN DE NITRILO TALLA L,112,UNIDAD,328,SIN MARCA,500.0,0.78,390.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,4,ALMACEN 07 DONACIONES,4,NEA - DONACION,8,0,0,DIRECC.GRAL.GESTION DE RIESGOS DE DESASTRES Y DEF. NACIONAL EN SALUD,ACTA Nº542-2020-PPFFDDMM-DIGERD,30-SEP-20,9,SEPTIEMBRE,C,008-2020,ACTA 542-2020,CON CONFORMIDAD,12-OCT-20,08-2020,30-SEP-20,DIRECC.GRAL DE GESTION DE RIESGO DE DESASTRES Y DEF.NACIONAL EN SALUD,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,41,MASCARILLAS  DESCARTABLES,76,MASCARILLA DESCARTABLE QUIRURGICA 3 PLIEGUES,112,UNIDAD,328,SIN MARCA,1000.0,0.84,840.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,4,ALMACEN 07 DONACIONES,4,NEA - DONACION,8,0,0,DIRECC.GRAL.GESTION DE RIESGOS DE DESASTRES Y DEF. NACIONAL EN SALUD,ACTA Nº542-2020-PPFFDDMM-DIGERD,30-SEP-20,9,SEPTIEMBRE,C,008-2020,ACTA 542-2020,CON CONFORMIDAD,12-OCT-20,08-2020,30-SEP-20,DIRECC.GRAL DE GESTION DE RIESGO DE DESASTRES Y DEF.NACIONAL EN SALUD,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,41,MASCARILLAS  DESCARTABLES,158,MASCARILLA DESCARTABLE TIPO N-95,112,UNIDAD,328,SIN MARCA,400.0,12.1887,4875.48
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,146,30,HOSPITAL DE EMERGENCIAS CASIMIRO ULLOA,1,4,ALMACEN 07 DONACIONES,4,NEA - DONACION,8,0,0,DIRECC.GRAL.GESTION DE RIESGOS DE DESASTRES Y DEF. NACIONAL EN SALUD,ACTA Nº542-2020-PPFFDDMM-DIGERD,30-SEP-20,9,SEPTIEMBRE,C,008-2020,ACTA 542-2020,CON CONFORMIDAD,12-OCT-20,08-2020,30-SEP-20,DIRECC.GRAL DE GESTION DE RIESGO DE DESASTRES Y DEF.NACIONAL EN SALUD,B,80,"SEGURIDAD: REPUESTOS, ACCESORIOS Y PROTECTORES",50,INDUMENTARIA Y PROTECTORES PARA PERSONAS,3,MASCARILLAS Y PROTECTORES DE SEGURIDAD,122,PROTECTOR FACIAL CON VISOR ,112,UNIDAD,328,SIN MARCA,420.0,19.0,7980.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,145,29,HOSPITAL DE APOYO SANTA ROSA,1,2,ALMACEN EQUIPAMENTO Y MATERIAL DURADEROS,4,NEA - DONACION,111,0,0,PATHFINDER INTERNATIONAL ,"S/RESOLUCION ADM.-Nª 025-2020, OEA-HSR-MINSA.",31-MAR-20,3,MARZO,C,111,Res.Adm.025-20,CON CONFORMIDAD,15-JUN-20,RES.ADM.Nª 025-2020.,31-MAR-20,MDIAZ,B,53,HOSPITALIZACIÓN,22,EQUIPO DE HOSPITALIZACIÓN ,5886,EQUIPO PARA PRUEBA PCR EN TIEMPO REAL,1,EQUIPO PARA PRUEBA PCR EN TIEMPO REAL,112,UNIDAD,4015,CEPHEID,1.0,87586.71,87586.71
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,145,29,HOSPITAL DE APOYO SANTA ROSA,1,2,ALMACEN EQUIPAMENTO Y MATERIAL DURADEROS,4,NEA - DONACION,111,0,0,PATHFINDER INTERNATIONAL ,"S/RESOLUCION ADM.-Nª 025-2020, OEA-HSR-MINSA.",31-MAR-20,3,MARZO,C,111,Res.Adm.025-20,CON CONFORMIDAD,15-JUN-20,RES.ADM.Nª 025-2020.,31-MAR-20,MDIAZ,B,74,OFICINA,8,CÓMPUTO,6350,LECTORA DE CÓDIGO DE BARRAS,1,LECTORA DE CODIGO DE BARRAS,112,UNIDAD,4015,CEPHEID,1.0,1142.5,1142.5
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,145,29,HOSPITAL DE APOYO SANTA ROSA,1,2,ALMACEN EQUIPAMENTO Y MATERIAL DURADEROS,4,NEA - DONACION,111,0,0,PATHFINDER INTERNATIONAL ,"S/RESOLUCION ADM.-Nª 025-2020, OEA-HSR-MINSA.",31-MAR-20,3,MARZO,C,111,Res.Adm.025-20,CON CONFORMIDAD,15-JUN-20,RES.ADM.Nª 025-2020.,31-MAR-20,MDIAZ,B,74,OFICINA,8,CÓMPUTO,500,COMPUTADORA PERSONAL PORTATIL,1,COMPUTADORA PERSONAL PORTATIL,112,UNIDAD,151,HEWLETT PACKARD,1.0,3150.2,3150.2
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,145,29,HOSPITAL DE APOYO SANTA ROSA,1,2,ALMACEN EQUIPAMENTO Y MATERIAL DURADEROS,4,NEA - DONACION,111,0,0,PATHFINDER INTERNATIONAL ,"S/RESOLUCION ADM.-Nª 025-2020, OEA-HSR-MINSA.",31-MAR-20,3,MARZO,C,111,Res.Adm.025-20,CON CONFORMIDAD,15-JUN-20,RES.ADM.Nª 025-2020.,31-MAR-20,MDIAZ,B,74,OFICINA,8,CÓMPUTO,8224,MOUSE INALÁMBRICO,1,MOUSE INALAMBRICO,112,UNIDAD,151,HEWLETT PACKARD,1.0,37.0,37.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,145,29,HOSPITAL DE APOYO SANTA ROSA,1,2,ALMACEN EQUIPAMENTO Y MATERIAL DURADEROS,4,NEA - DONACION,111,0,0,PATHFINDER INTERNATIONAL ,"S/RESOLUCION ADM.-Nª 025-2020, OEA-HSR-MINSA.",31-MAR-20,3,MARZO,C,111,Res.Adm.025-20,CON CONFORMIDAD,15-JUN-20,RES.ADM.Nª 025-2020.,31-MAR-20,MDIAZ,B,74,OFICINA,8,CÓMPUTO,4100,IMPRESORA LÁSER,1,IMPRESORA LASER,112,UNIDAD,151,HEWLETT PACKARD,1.0,566.9,566.9
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,145,29,HOSPITAL DE APOYO SANTA ROSA,1,2,ALMACEN EQUIPAMENTO Y MATERIAL DURADEROS,4,NEA - DONACION,111,0,0,PATHFINDER INTERNATIONAL ,"S/RESOLUCION ADM.-Nª 025-2020, OEA-HSR-MINSA.",31-MAR-20,3,MARZO,C,111,Res.Adm.025-20,CON CONFORMIDAD,15-JUN-20,RES.ADM.Nª 025-2020.,31-MAR-20,MDIAZ,B,46,ELECTRICIDAD Y ELECTRÓNICA,22,EQUIPO DE ELECTRICIDAD Y ELECTRÓNICA,50,ACUMULADOR DE ENERGÍA - EQUIPO DE UPS,1,ACUMULADOR DE ENERGIA - EQUIPO DE UPS,112,UNIDAD,661,APC,1.0,609.0,609.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,145,29,HOSPITAL DE APOYO SANTA ROSA,1,2,ALMACEN EQUIPAMENTO Y MATERIAL DURADEROS,4,NEA - DONACION,111,0,0,PATHFINDER INTERNATIONAL ,"S/RESOLUCION ADM.-Nª 025-2020, OEA-HSR-MINSA.",31-MAR-20,3,MARZO,C,111,Res.Adm.025-20,CON CONFORMIDAD,15-JUN-20,RES.ADM.Nª 025-2020.,31-MAR-20,MDIAZ,B,60,INSTRUMENTO DE MEDICIÓN,22,EQUIPO INSTRUMENTOS DE MEDICIÓN ,6188,MICROPIPETA DIGITAL (MAYOR A 1/4 UIT),1,MICROPIPETA DIGITAL (MAYOR A 1/4 UIT),112,UNIDAD,4016,RAININ,1.0,1194.2,1194.2
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,145,29,HOSPITAL DE APOYO SANTA ROSA,1,2,ALMACEN EQUIPAMENTO Y MATERIAL DURADEROS,4,NEA - DONACION,111,0,0,PATHFINDER INTERNATIONAL ,"S/RESOLUCION ADM.-Nª 025-2020, OEA-HSR-MINSA.",31-MAR-20,3,MARZO,C,111,Res.Adm.025-20,CON CONFORMIDAD,15-JUN-20,RES.ADM.Nª 025-2020.,31-MAR-20,MDIAZ,B,60,INSTRUMENTO DE MEDICIÓN,22,EQUIPO INSTRUMENTOS DE MEDICIÓN ,8705,TEMPORIZADOR,1,TEMPORIZADOR,112,UNIDAD,4017,KOSSODO,1.0,156.3,156.3
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,145,29,HOSPITAL DE APOYO SANTA ROSA,1,2,ALMACEN EQUIPAMENTO Y MATERIAL DURADEROS,4,NEA - DONACION,111,0,0,PATHFINDER INTERNATIONAL ,"S/RESOLUCION ADM.-Nª 025-2020, OEA-HSR-MINSA.",31-MAR-20,3,MARZO,C,111,Res.Adm.025-20,CON CONFORMIDAD,15-JUN-20,RES.ADM.Nª 025-2020.,31-MAR-20,MDIAZ,B,60,INSTRUMENTO DE MEDICIÓN,22,EQUIPO INSTRUMENTOS DE MEDICIÓN ,9215,TERMOHIGRÓMETRO,7,TERMOHIGROMETRO DIGITAL,112,UNIDAD,4018,EUROTECH,1.0,87.06,87.06
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,145,29,HOSPITAL DE APOYO SANTA ROSA,1,2,ALMACEN EQUIPAMENTO Y MATERIAL DURADEROS,4,NEA - DONACION,111,0,0,PATHFINDER INTERNATIONAL ,"S/RESOLUCION ADM.-Nª 025-2020, OEA-HSR-MINSA.",31-MAR-20,3,MARZO,C,111,Res.Adm.025-20,CON CONFORMIDAD,15-JUN-20,RES.ADM.Nª 025-2020.,31-MAR-20,MDIAZ,B,46,ELECTRICIDAD Y ELECTRÓNICA,22,EQUIPO DE ELECTRICIDAD Y ELECTRÓNICA,9950,TRANSFORMADOR (MAYOR A 1/4 UIT),98,TRANSFORMADOR (MAYOR A 1/4 UIT) DE AISLAMIENTO MONOFASICO 3 KVA,112,UNIDAD,4019,POWER SAFE,1.0,674.01,674.01
